Liga,Clube,Nome,Posição,Valor,URL
Italy,Inter Milan,Federico Dimarco,Left-Back,5000000000,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2025
Italy,Inter Milan,Francesco Acerbi,Centre-Back,300000000,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2025
Italy,Inter Milan,Hakan Çalhanoğlu,Defensive Midfield,3000000000,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2025
Italy,Inter Milan,Henrikh Mkhitaryan,Central Midfield,400000000,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2025
Italy,Inter Milan,Josep Martínez,Goalkeeper,1200000000,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2025
Italy,Inter Milan,Lautaro Martínez,Centre-Forward,9500000000,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2025
Italy,Inter Milan,Luis Henrique,Right Midfield,2500000000,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2025
Italy,Inter Milan,Manuel Akanji,Centre-Back,2800000000,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2025
Italy,Inter Milan,Marcus Thuram,Centre-Forward,7500000000,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2025
Italy,Inter Milan,Matteo Darmian,Right-Back,250000000,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2025
Italy,Inter Milan,Nicolò Barella,Central Midfield,7500000000,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2025
Italy,Inter Milan,Petar Sučić,Defensive Midfield,1400000000,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2025
Italy,Inter Milan,Pio Esposito,Centre-Forward,2500000000,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2025
Italy,Inter Milan,Piotr Zieliński,Central Midfield,1000000000,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2025
Italy,Inter Milan,Raffaele Di Gennaro,Goalkeeper,300000,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2025
Italy,Inter Milan,Stefan de Vrij,Centre-Back,500000000,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2025
Italy,Inter Milan,Tomás Palacios,Centre-Back,400000000,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2025
Italy,Inter Milan,Yann Bisseck,Centre-Back,3500000000,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2025
Italy,Inter Milan,Yann Sommer,Goalkeeper,400000000,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2025
Italy,Juventus FC,Andrea Cambiaso,Left Midfield,3500000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Arkadiusz Milik,Centre-Forward,200000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Bremer,Centre-Back,5000000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Carlo Pinsoglio,Goalkeeper,200000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Daniele Rugani,Centre-Back,300000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Dušan Vlahović,Centre-Forward,3500000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Edon Zhegrova,Right Winger,2500000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Fabio Miretti,Central Midfield,1400000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Federico Gatti,Centre-Back,2400000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Filip Kostić,Left Midfield,500000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Francisco Conceição,Right Winger,2800000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Jonas Rouhi,Left-Back,200000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Jonathan David,Centre-Forward,4500000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,João Mário,Right Midfield,1000000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Juan Cabal,Left-Back,900000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Kenan Yıldız,Left Winger,5000000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Khéphren Thuram,Central Midfield,4000000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Lloyd Kelly,Centre-Back,1600000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Loïs Openda,Centre-Forward,5000000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Manuel Locatelli,Defensive Midfield,3000000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Mattia Perin,Goalkeeper,250000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Michele Di Gregorio,Goalkeeper,1800000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Pierre Kalulu,Centre-Back,2800000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Teun Koopmeiners,Attacking Midfield,3500000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Vasilije Adžić,Attacking Midfield,400000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Juventus FC,Weston McKennie,Central Midfield,2200000000,https://www.transfermarkt.com/juventus-fc/startseite/verein/506
Italy,Parma Calcio 1913,Abdoulaye Ndiaye,Centre-Back,400000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Adrian Benedyczak,Left Winger,450000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Adrián Bernabé,Central Midfield,1500000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Alessandro Circati,Centre-Back,800000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Benja Cremaschi,Central Midfield,500000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Christian Ordóñez,Central Midfield,700000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Edoardo Corvi,Goalkeeper,350000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Elia Plicco,Attacking Midfield,250000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Emanuele Valeri,Left-Back,300000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Enrico Delprato,Right-Back,650000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Filippo Rinaldi,Goalkeeper,325000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Gaetano Oristanio,Attacking Midfield,600000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Gianluca Astaldi,Goalkeeper,50000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Hernani,Central Midfield,160000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Jacob Ondrejka,Left Winger,800000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Lautaro Valenti,Centre-Back,150000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Mandela Keita,Defensive Midfield,1200000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Mariano Troilo,Centre-Back,400000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Mateo Pellegrino,Centre-Forward,600000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Mathias Løvik,Left-Back,500000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Matija Frigan,Centre-Forward,750000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Milan Djuric,Centre-Forward,150000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Nahuel Estévez,Defensive Midfield,200000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Nicolas Trabucchi,Centre-Back,250000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Oliver Sørensen,Central Midfield,700000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Patrick Cutrone,Centre-Forward,600000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Pontus Almqvist,Right Winger,250000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Sascha Britschgi,Right-Back,100000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Tjas Begic,Left Winger,700000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Parma Calcio 1913,Zion Suzuki,Goalkeeper,2000000000,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2025
Italy,Pisa Sporting Club,Adrian Semper,Goalkeeper,350000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Ante Vukovic,Goalkeeper,300000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Antonio Caracciolo,Centre-Back,350000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Arturo Calabresi,Centre-Back,700000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Calvin Stengs,Attacking Midfield,700000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Daniel Denoon,Centre-Back,500000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Ebenezer Akinsanmiro,Central Midfield,200000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Francesco Coppola,Centre-Back,250000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Gabriele Piccinini,Central Midfield,450000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Giovanni Bonfanti,Centre-Back,300000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Henrik Meister,Centre-Forward,280000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Idrissa Touré,Right Midfield,400000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Juan Cuadrado,Right Midfield,100000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Lorran,Attacking Midfield,900000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Louis Buffon,Left Winger,800000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,M'Bala Nzola,Centre-Forward,600000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Malthe Højholt,Defensive Midfield,120000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Marius Marin,Defensive Midfield,300000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Mateus Lusuardi,Centre-Back,400000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Matteo Tramoni,Attacking Midfield,700000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Mehdi Léris,Right Winger,220000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Michel Aebischer,Central Midfield,750000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Nícolas,Goalkeeper,100000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Raúl Albiol,Centre-Back,100000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Samuele Angori,Left Midfield,550000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Simone Canestrelli,Centre-Back,700000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Simone Scuffet,Goalkeeper,200000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Stefano Moreo,Attacking Midfield,150000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,Tomás Esteves,Right Midfield,230000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,Pisa Sporting Club,İsak Vural,Central Midfield,450000000,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2025
Italy,SS Lazio,Adam Marusic,Right-Back,350000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Alessio Furlanetto,Goalkeeper,50000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Alessio Romagnoli,Centre-Back,700000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Boulaye Dia,Centre-Forward,1500000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Christos Mandas,Goalkeeper,1000000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Danilo Cataldi,Defensive Midfield,350000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Dimitrije Kamenovic,Left-Back,500000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Elseid Hysaj,Right-Back,150000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Fisayo Dele-Bashiru,Attacking Midfield,750000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Gustav Isaksen,Right Winger,2000000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Ivan Provedel,Goalkeeper,300000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Luca Pellegrini,Left-Back,300000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Manuel Lazzari,Right Midfield,350000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Mario Gila,Centre-Back,3000000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Matteo Cancellieri,Right Winger,450000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Mattia Zaccagni,Left Winger,2000000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Mattéo Guendouzi,Central Midfield,3200000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Matías Vecino,Central Midfield,200000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Mohamed Fares,Left-Back,600000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Nicolò Rovella,Defensive Midfield,3000000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Nuno Tavares,Left-Back,2500000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Oliver Provstgaard,Centre-Back,350000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Patric,Centre-Back,250000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Pedro,Right Winger,100000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Reda Belahyane,Defensive Midfield,1000000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Samuel Gigot,Centre-Back,300000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Taty Castellanos,Centre-Forward,2500000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Tijjani Noslin,Right Winger,750000000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SS Lazio,Toma Bašić,Central Midfield,800000,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2025
Italy,SSC Napoli,Alessandro Buongiorno,Centre-Back,5000000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Alex Meret,Goalkeeper,1800000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Amir Rrahmani,Centre-Back,1200000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Antonio Vergara,Attacking Midfield,220000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Billy Gilmour,Defensive Midfield,2000000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,David Neres,Right Winger,3000000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Eljif Elmas,Left Winger,1400000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Frank Anguissa,Central Midfield,2700000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Giovanni Di Lorenzo,Right-Back,1200000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Giuseppe Ambrosino,Centre-Forward,250000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Juan Jesus,Centre-Back,150000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Kevin De Bruyne,Attacking Midfield,2000000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Leonardo Spinazzola,Left-Back,350000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Lorenzo Lucca,Centre-Forward,2200000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Luca Marianucci,Centre-Back,750000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Mathías Olivera,Left-Back,2000000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Matteo Politano,Right Winger,1000000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Miguel Gutiérrez,Left-Back,2000000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Nikita Contini,Goalkeeper,400000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Noa Lang,Left Winger,2500000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Pasquale Mazzocchi,Right-Back,250000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Rasmus Højlund,Centre-Forward,3500000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Romelu Lukaku,Centre-Forward,2200000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Sam Beukema,Centre-Back,2800000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Scott McTominay,Central Midfield,5000000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Stanislav Lobotka,Defensive Midfield,2500000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,SSC Napoli,Vanja Milinković-Savić,Goalkeeper,1600000000,https://www.transfermarkt.com/ssc-napoli/startseite/verein/6195
Italy,Torino FC,Adam Masina,Centre-Back,150000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Adrien Tamèze,Defensive Midfield,200000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Alberto Paleari,Goalkeeper,500000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Ali Dembélé,Right-Back,900000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Alieu Njie,Left Winger,250000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Ardian Ismajli,Centre-Back,600000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Cesare Casadei,Central Midfield,1500000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Ché Adams,Centre-Forward,1500000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Cristiano Biraghi,Left-Back,180000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Cyril Ngonge,Right Winger,800000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Duván Zapata,Centre-Forward,350000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Emirhan İlkhan,Central Midfield,170000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Franco Israel,Goalkeeper,500000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Giovanni Simeone,Centre-Forward,500000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Guillermo Maripán,Centre-Back,400000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Gvidas Gineitis,Central Midfield,600000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Ivan Ilić,Central Midfield,1600000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Kristjan Asllani,Defensive Midfield,1300000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Marcus Pedersen,Right-Back,300000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Mihai Popa,Goalkeeper,650000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Niels Nkounkou,Left-Back,350000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Nikola Vlašić,Attacking Midfield,800000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Perr Schuurs,Centre-Back,500000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Saba Sazonov,Centre-Back,200000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Saúl Coco,Centre-Back,1000000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Sergiu Perciun,Attacking Midfield,150000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Tino Anjorin,Attacking Midfield,600000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Valentino Lazaro,Right-Back,450000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Zakaria Aboukhlal,Right Winger,1200000000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,Torino FC,Zanos Savva,Right Winger,900000,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2025
Italy,US Cremonese,Alberto Grassi,Defensive Midfield,180000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Alessio Zerbin,Right Midfield,400000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Antonio Sanabria,Centre-Forward,280000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Dachi Lordkipanidze,Central Midfield,100000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,David Okereke,Centre-Forward,220000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Dennis Johnsen,Left Winger,350000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Emil Audero,Goalkeeper,320000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Faris Moumbagna,Centre-Forward,500000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Federico Baschirotto,Centre-Back,360000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Federico Bonazzoli,Centre-Forward,100000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
